entrez_id_human,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO,median_exp,mean_exp,count_exp
29920,69051.0,1.0,2.0,61.3669,65.91650754716983,53.0
65263,66194.0,,,,,
5834,110078.0,,,88.3639,110.16974433962265,52.0
5836,110095.0,1.0,1.0,20.8496,27.031148547169806,33.0
5837,19309.0,1.0,1.0,12.5332,57.762099075471696,30.0
26108,72135.0,,1.0,2.33525,3.4561233962264164,0.0
90780,68911.0,,2.0,35.6954,35.63823037735849,52.0
84305,78428.0,,,20.9963,20.688090754716992,44.0
79912,232491.0,1.0,1.0,7.54824,7.084110566037735,6.0
84795,74580.0,,,7.54537,8.918882264150945,18.0
100996939,66459.0,,,1.95233,2.072538603773585,0.0
5859,97541.0,1.0,,,,
5860,110391.0,1.0,1.0,23.604,67.64925396226413,52.0
9444,19317.0,,2.0,21.6856,26.821117169811327,44.0
84267,70153.0,,,,,
25797,70536.0,,1.0,4.28405,10.991208566037733,13.0
54814,67369.0,,1.0,9.82213,9.990286037735851,25.0
23475,67375.0,,1.0,12.9548,24.685666981132073,35.0
347148,227717.0,,1.0,0.445415,0.7197265433962263,0.0
54870,69232.0,1.0,2.0,46.6786,40.74271886792452,53.0
84074,217341.0,0.0,1.0,2.4927,4.011059377358491,4.0
55278,76563.0,1.0,1.0,6.72779,6.950544339622643,6.0
79832,99003.0,,0.0,6.83935,7.427161320754717,15.0
5768,104009.0,,2.0,32.7723,38.77144716981131,45.0
169714,227638.0,,,11.9878,16.416175660377363,36.0
81890,60507.0,,1.0,51.088,58.14913396226415,53.0
79691,106248.0,,,8.61755,8.069100754716981,19.0
203069,71843.0,,,28.5139,30.928911320754715,53.0
27291,52013.0,,1.0,12.4093,12.100399245283016,33.0
23518,226412.0,,1.0,11.4719,15.584446226415094,35.0
22864,71750.0,,,32.7707,34.596313207547176,53.0
91300,109284.0,,,48.9537,52.099333962264154,53.0
140902,100043899.0,,1.0,0.0,0.02379946037735849,0.0
10890,19325.0,,2.0,63.4481,69.47356981132074,53.0
8766,53869.0,,2.0,42.3202,44.30383396226415,53.0
9230,19326.0,1.0,1.0,149.042,156.58860754716983,53.0
100507567,115488819.0,,,4.71877,4.772397924528303,1.0
80223,75767.0,,1.0,4.17213,6.927226886792452,10.0
22841,74998.0,,1.0,11.3417,13.43658320754717,32.0
9727,215445.0,,1.0,33.9094,38.88127735849057,53.0
84440,268451.0,,1.0,5.58373,13.196771679245277,16.0
26056,52055.0,,1.0,17.4444,20.608042415094335,42.0
201475,19328.0,,,41.6711,43.60518207547171,52.0
5872,68328.0,,,60.5773,61.87834150943398,53.0
51552,68365.0,,,58.5196,58.29767169811321,53.0
376267,104886.0,,1.0,10.7687,20.46644641509434,29.0
64284,19329.0,,,1.88336,9.943257547169809,12.0
22931,19330.0,1.0,2.0,29.9928,29.38556792452831,53.0
401409,19331.0,,1.0,0.0,0.22062169622641506,0.0
5861,19324.0,,1.0,131.937,130.98440000000002,53.0
81876,76308.0,,,167.446,155.5523471698113,53.0
55647,19332.0,,1.0,17.3796,21.128655849056607,35.0
23011,216344.0,,1.0,11.7945,11.702620566037735,30.0
57403,19334.0,,,11.2094,11.174154905660377,36.0
51715,19335.0,1.0,2.0,6.37689,17.14733358490566,21.0
53917,19336.0,,1.0,53.1882,58.08129056603774,53.0
57111,53868.0,,1.0,0.481785,30.62482184150944,16.0
25837,328778.0,,1.0,1.22889,17.73224947169811,15.0
5873,11891.0,1.0,2.0,12.5257,13.174817169811318,29.0
5874,80718.0,,2.0,0.669431,2.9626250981132065,6.0
9364,100972.0,1.0,1.0,20.1103,20.759588679245283,50.0
8934,226422.0,,,13.3348,15.621823773584904,37.0
5862,59021.0,,1.0,52.2486,53.4585320754717,53.0
84932,76338.0,,,18.2885,17.523184716981135,46.0
27314,75985.0,,,4.88116,5.098775471698111,2.0
11031,106572.0,,0.0,49.379,48.66942245283017,48.0
10981,67844.0,,2.0,23.3928,29.178566735849056,35.0
9363,19337.0,,0.0,2.03701,6.888069132075471,13.0
83452,19338.0,1.0,1.0,5.57869,6.196019056603775,7.0
83871,19376.0,,2.0,45.8636,68.6172062264151,50.0
11021,77407.0,,1.0,34.5064,33.75876641509435,52.0
9609,76877.0,,1.0,4.77308,6.2515941886792445,8.0
326624,58222.0,,,1.81533,8.299722849056602,6.0
23682,72433.0,,1.0,2.26658,7.427508052830189,6.0
54734,270160.0,,,0.26357,0.42505777547169804,0.0
116442,67790.0,1.0,2.0,0.616713,3.480737235849057,5.0
5864,19339.0,,1.0,6.5451,60.05596301886793,20.0
5865,69908.0,,1.0,0.472143,1.6680548392452836,3.0
115827,67295.0,,1.0,0.443101,4.158649160377357,10.0
9545,19340.0,,1.0,8.74954,11.539532264150944,24.0
22930,226407.0,1.0,1.0,25.3578,24.7348875471698,51.0
25782,98732.0,2.0,2.0,9.2984,9.766656037735853,24.0
5866,74760.0,,,15.5384,23.21556075471699,33.0
117177,216363.0,,1.0,3.18357,5.475260339622642,3.0
57799,224624.0,,1.0,24.965,26.806578113207557,49.0
115273,242681.0,,,0.772947,1.2566167547169815,0.0
339122,69834.0,,1.0,4.88887,4.662578452830188,1.0
401258,442827.0,,1.0,0.24899,0.5066315766037734,0.0
5867,19341.0,,1.0,34.236,36.03700188679246,53.0
53916,19342.0,,0.0,34.7651,35.91274754716983,50.0
5868,271457.0,,1.0,36.791,37.34713773584906,53.0
5869,19344.0,,0.0,71.8406,79.9322849056604,53.0
5878,19345.0,,1.0,95.1414,99.01560188679247,53.0
55969,67388.0,1.0,,,,
5870,19346.0,,1.0,95.9366,95.78460188679249,53.0
51560,270192.0,,1.0,6.33033,22.705101735849052,18.0
7879,19349.0,1.0,1.0,219.802,210.7487867924528,53.0
338382,226421.0,,1.0,2.47923,5.308138401886793,7.0
4218,17274.0,,2.0,19.26,17.813110188679246,39.0
51762,235442.0,,1.0,12.8308,17.67016452830189,37.0
9367,56382.0,,,20.92,22.36473735849057,49.0
51209,319642.0,,,4.95674,7.002047518867922,16.0
10567,14470.0,,0.0,212.891,223.54207547169807,53.0
9135,54189.0,,,32.4857,32.19531018867924,52.0
79874,70314.0,,1.0,12.0838,14.094071886792452,35.0
10244,227746.0,,,12.2768,12.207116603773581,39.0
23637,227800.0,,2.0,31.9719,33.47416735849055,51.0
9910,29809.0,,,6.21206,6.811273396226416,4.0
27342,56715.0,,1.0,5.51197,5.1241355471698125,3.0
5875,56187.0,,1.0,23.6524,24.920831886792456,50.0
5876,19352.0,,,24.1488,23.58774245283019,52.0
5877,98710.0,,,7.83484,8.779335849056602,11.0
285282,67657.0,1.0,1.0,10.2989,11.190936415094331,30.0
55684,227624.0,,,45.843,50.27665622641511,52.0
5879,19353.0,2.0,2.0,205.78,204.89443207547168,53.0
5880,19354.0,1.0,1.0,7.83784,32.89631290566039,22.0
5881,170758.0,1.0,1.0,7.43737,12.693413132075472,20.0
29127,26934.0,1.0,1.0,4.89193,7.894268169811317,7.0
10399,14694.0,,1.0,385.547,382.7397603773584,53.0
5810,19355.0,,1.0,7.83114,8.481571886792452,19.0
5884,19356.0,,1.0,13.8994,15.167762830188682,38.0
56852,58186.0,,2.0,3.65174,3.6663968301886785,1.0
5885,19357.0,2.0,1.0,60.3747,63.02415849056604,53.0
642636,668929.0,,1.0,0.0,0.25806607566037737,1.0
5886,19358.0,,1.0,122.022,124.85386981132075,53.0
5887,19359.0,,2.0,64.473,63.19291509433965,53.0
10111,19360.0,1.0,2.0,13.4035,13.09266547169811,35.0
5888,19361.0,2.0,1.0,0.505656,1.7251328301886795,2.0
10635,19362.0,,,1.04282,2.2584051509433962,2.0
729475,209550.0,,1.0,0.0777407,0.4193025247169811,1.0
5890,19363.0,,0.0,0.872128,1.0768100943396224,0.0
5889,114714.0,2.0,1.0,4.59428,4.882950943396226,2.0
5892,19364.0,1.0,2.0,3.26767,3.3684071886792455,0.0
5893,19365.0,,2.0,9.06297,10.096373584905656,23.0
25788,623474.0,1.0,1.0,0.477633,0.7194732452830193,0.0
8438,19366.0,1.0,1.0,0.633552,2.088158981132075,2.0
23132,81000.0,,2.0,9.63897,8.7932820754717,22.0
5883,19367.0,,2.0,11.3657,13.295283018867925,33.0
144715,231724.0,,1.0,0.440452,1.0531444905660379,1.0
55698,231858.0,,1.0,3.27296,4.388178620754717,4.0
55086,102871.0,,,,,
8480,66679.0,,2.0,17.1749,19.28121301886792,43.0
5894,110157.0,2.0,2.0,87.0744,82.17161698113209,53.0
5896,19373.0,2.0,2.0,0.25256,0.32362583018867924,0.0
5897,19374.0,2.0,2.0,0.0,0.056080795849056606,0.0
10743,19377.0,2.0,2.0,12.0825,13.58729113207547,34.0
26064,75646.0,,1.0,13.4622,17.981221320754717,29.0
10742,24004.0,,1.0,21.1898,36.42948743018869,38.0
5898,56044.0,1.0,2.0,22.4908,24.59944245283019,49.0
5899,64143.0,,2.0,44.3208,44.37301132075473,53.0
10928,19765.0,,1.0,19.4881,20.947842264150943,50.0
253959,56784.0,1.0,2.0,7.56396,7.767394150943398,12.0
57186,241694.0,,1.0,11.6377,11.586749433962265,29.0
57148,228850.0,,1.0,19.6608,17.79179132075472,40.0
5900,19730.0,,1.0,47.1469,49.42770377358491,52.0
9649,241308.0,,1.0,5.43287,6.9832514150943386,7.0
55103,78255.0,,,6.23956,8.036703113207547,15.0
22913,19383.0,,1.0,40.4062,37.12180377358491,53.0
138046,76897.0,,,0.220554,5.22706721528302,8.0
10267,51801.0,,1.0,79.9096,127.05660650943389,42.0
10266,54409.0,,2.0,44.3218,61.51409635849057,49.0
10268,56089.0,,0.0,29.8685,39.27900736037735,38.0
5901,19384.0,,,99.3515,106.23935660377363,53.0
5902,19385.0,,2.0,33.9811,36.43430226415095,52.0
57610,74334.0,,1.0,16.9595,17.367580566037738,39.0
64901,66011.0,,2.0,0.939715,1.1740958226415095,0.0
8498,71810.0,,,35.2065,35.29733773584906,53.0
202151,223332.0,,,1.81172,4.606220643396226,9.0
26953,240614.0,,,10.774,11.694020188679245,34.0
10048,56705.0,,1.0,35.8957,39.30405660377359,53.0
5905,19387.0,,1.0,41.5838,48.07547924528302,53.0
29098,57785.0,0.0,1.0,20.1488,21.671030754716977,47.0
5906,109905.0,,1.0,27.3706,35.80649547169812,52.0
5909,110351.0,,1.0,11.9887,45.1078432264151,27.0
23108,380711.0,,1.0,11.4354,15.696628660377362,32.0
5910,229877.0,,2.0,16.5325,20.15223150943396,44.0
5911,76108.0,,,16.9068,18.365471886792456,39.0
5912,74012.0,,1.0,5.17224,6.095560188679246,8.0
57826,72065.0,,,19.7247,21.395464339622645,38.0
2889,107746.0,,2.0,33.9418,35.95175283018868,53.0
9693,76089.0,0.0,2.0,14.6595,15.945030943396226,42.0
10411,223864.0,,2.0,14.0425,19.157584301886796,37.0
11069,56508.0,,1.0,4.90596,25.183395433962268,15.0
9771,217944.0,,1.0,9.13269,13.248207452830192,24.0
51735,192786.0,,1.0,5.76304,6.466946603773585,5.0
51195,268480.0,,0.0,8.41124,31.887356792452834,24.0
65059,77300.0,,2.0,2.676,3.6055120566037746,3.0
5913,19400.0,1.0,1.0,0.285574,1.2962168358490564,1.0
5914,19401.0,2.0,2.0,24.0801,25.878848113207546,40.0
5915,218772.0,1.0,2.0,6.00102,6.937267464150941,15.0
5916,19411.0,,2.0,15.7005,26.290358113207542,34.0
5918,109222.0,,1.0,12.5735,30.12793971698114,27.0
5919,71660.0,,1.0,93.633,160.99367283018864,50.0
5917,104458.0,1.0,0.0,,,
57038,109093.0,1.0,1.0,26.9999,25.048959811320753,43.0
5921,218397.0,1.0,2.0,20.3365,20.460373584905664,43.0
5922,114713.0,2.0,,11.7321,11.748229433962262,32.0
22821,19414.0,,2.0,19.4269,23.582957735849053,41.0
8437,19415.0,,0.0,1.10527,6.213114950943398,14.0
9462,226525.0,,1.0,5.86101,7.298724156603776,12.0
64926,320484.0,,1.0,2.75752,6.125821224528304,4.0
51655,19416.0,,1.0,44.8761,71.88643007547172,49.0
23551,75141.0,,1.0,5.48879,18.652836999999998,16.0
158158,242505.0,,,0.256774,2.4973527790566035,4.0
221002,70727.0,,0.0,1.05542,3.870883396226415,8.0
153020,320292.0,,0.0,2.08391,2.8704963075471706,3.0
255426,74563.0,,,0.692902,4.202874071698114,5.0
5923,19417.0,,1.0,0.219676,5.691043241509433,7.0
5924,19418.0,,1.0,3.33638,4.975350792452829,7.0
10125,19419.0,2.0,1.0,0.943465,4.221617056603774,5.0
10235,19395.0,1.0,1.0,14.4217,20.4124797735849,30.0
25780,240168.0,,1.0,2.67019,6.198083773584907,5.0
115727,233046.0,,1.0,1.50505,2.6963442981132073,2.0
54922,69903.0,,1.0,13.1775,16.437308490566046,34.0
10633,75668.0,,,1.17637,4.238904188679246,8.0
91608,276952.0,,0.0,5.97177,9.10874868490566,16.0
387496,68895.0,,,17.1276,20.416277981132076,34.0
65997,68939.0,,,3.02612,9.200353179245282,13.0
51285,70784.0,,,16.0912,49.35692454716981,38.0
11186,56289.0,,2.0,34.291,36.97600773584905,51.0
644943,78748.0,,,0.188107,1.084581516981132,1.0
9770,215653.0,,2.0,16.1258,30.841433415094357,35.0
283349,192678.0,,,17.5623,32.045524339622645,33.0
83937,213391.0,,,32.1507,37.8081420754717,50.0
83593,54354.0,,2.0,5.93109,10.776993905660378,13.0
166824,73246.0,,,0.152871,1.6568036083018869,3.0
8045,66985.0,,,11.7082,23.31847386792453,28.0
11228,71323.0,,1.0,8.23742,10.758767498113205,23.0
9182,237504.0,,1.0,1.41049,1.65443461509434,0.0
125950,71766.0,,0.0,33.5529,34.13989962264151,51.0
55225,242570.0,,1.0,7.83813,9.624529800000003,21.0
30062,19434.0,1.0,2.0,0.0,0.02224757924528302,0.0
5925,19645.0,2.0,2.0,14.7528,15.400067547169808,36.0
9821,12421.0,1.0,2.0,21.1972,21.14161849056604,50.0
57786,57782.0,,,7.85008,7.486361320754716,11.0
5928,19646.0,,2.0,36.9613,36.27394528301888,53.0
5929,213464.0,,,9.74276,9.937963207547167,24.0
5930,19647.0,,1.0,23.4538,22.400350566037737,43.0
5931,245688.0,,1.0,68.6805,79.14245283018869,53.0
5932,225182.0,1.0,1.0,6.9005,8.686401490566036,18.0
140893,271887.0,,0.0,0.0205944,1.5182300767924524,1.0
10741,26450.0,,,9.60103,9.717789999999999,24.0
10616,24105.0,1.0,1.0,61.7599,63.84434716981133,53.0
79863,68731.0,,,23.4907,22.34320679245283,45.0
54715,268859.0,,2.0,0.188097,7.29053047716981,11.0
23543,93686.0,,2.0,35.2242,48.533828716981134,51.0
146713,52897.0,,1.0,0.681467,16.629575277358494,17.0
401466,69126.0,,,,,
64080,71336.0,,1.0,2.27961,3.462803415094339,2.0
5933,19650.0,,2.0,2.82462,3.0545687924528298,1.0
5934,19651.0,1.0,2.0,45.4483,41.16743962264152,53.0
8241,236732.0,1.0,,47.0829,49.54383773584907,53.0
54033,224344.0,,,1.92242,3.054053898113208,2.0
10137,75710.0,1.0,1.0,20.1472,19.029889622641512,37.0
64783,229700.0,,1.0,3.5475,3.893182075471699,2.0
29890,109095.0,,,22.8436,21.031372830188683,43.0
84991,76938.0,,,43.0422,42.207622641509424,53.0
92400,67889.0,,,11.4084,11.403371132075472,33.0
9904,74111.0,,1.0,18.8344,18.820489811320755,42.0
282996,73713.0,1.0,2.0,1.37301,3.4472556830188683,5.0
55696,66810.0,,2.0,31.1054,32.673224528301894,53.0
221662,666794.0,,2.0,3.5365,11.274708886792448,12.0
58517,67039.0,,1.0,48.1563,45.34605094339622,53.0
64062,74213.0,,0.0,19.3177,20.09149811320755,47.0
54439,225432.0,,,9.92106,10.087630377358492,25.0
55131,68272.0,1.0,,6.41718,6.209401320754715,6.0
155435,381626.0,,0.0,19.6205,19.300296981132075,40.0
23029,52202.0,,0.0,2.36424,2.3357171886792454,0.0
55544,56190.0,,2.0,22.0807,41.58449509433963,51.0
9584,170791.0,,0.0,122.011,116.25327924528303,53.0
5936,19653.0,,1.0,42.1113,39.940796226415095,53.0
55285,237073.0,,,3.49868,3.495090226415095,1.0
79171,68035.0,,,80.3895,79.55274528301885,53.0
375287,71684.0,,,4.05051,4.5721908113207546,3.0
375316,329207.0,,0.0,0.533682,1.0007518471698114,1.0
129831,241490.0,,2.0,5.57002,5.5663730188679255,0.0
166863,633285.0,,1.0,0.0165896,0.3572417622641509,1.0
54502,245945.0,,1.0,2.96104,11.214549981132077,18.0
84060,269623.0,,1.0,7.66765,8.005123396226418,11.0
83759,66704.0,,1.0,10.8641,13.539557169811319,34.0
10181,83486.0,,1.0,79.9223,80.73163962264151,53.0
10180,19654.0,,1.0,81.0132,85.93378490566042,53.0
10179,67010.0,,1.0,7.05252,6.656399811320755,10.0
5937,56878.0,,1.0,27.0829,33.77432924528302,36.0
5939,56516.0,,,13.7138,17.978858301886795,32.0
27303,207181.0,,,2.92003,5.175676037735849,8.0
27316,19655.0,1.0,1.0,63.105,66.51731886792452,53.0
51634,209003.0,,,14.8492,15.038334905660381,40.0
494115,19656.0,,,9.52924,9.70425113207547,24.0
27288,76572.0,,1.0,0.0348385,1.7147065018867924,1.0
5947,19659.0,,2.0,10.4664,26.458204132075476,27.0
5948,19660.0,,1.0,0.0913245,2.00624118490566,1.0
5949,19661.0,1.0,1.0,0.026097,0.10256554339622641,0.0
5950,19662.0,1.0,2.0,5.61714,115.17505158490566,22.0
116362,63954.0,,0.0,14.4619,31.63387337735849,35.0
3516,19664.0,2.0,2.0,27.1712,27.552346981132082,50.0
11317,19668.0,,1.0,0.0464066,12.76736292264151,1.0
11030,19663.0,,1.0,28.7321,60.49465716981131,38.0
348093,71973.0,,1.0,10.6642,41.2670159245283,28.0
64145,78287.0,,0.0,13.0475,13.71877773584906,42.0
149041,381305.0,,2.0,9.13401,8.285158867924526,18.0
54542,319817.0,,2.0,11.3409,10.475650000000003,31.0
1827,54720.0,,2.0,19.1465,20.71348264150943,47.0
10231,53901.0,,2.0,28.2134,52.19535783018868,44.0
11123,53902.0,,0.0,3.913,6.863597924528303,10.0
55213,71330.0,1.0,,16.5524,18.155141509433964,46.0
1102,105670.0,,1.0,14.7344,15.7964583018868,33.0
1104,100088.0,,1.0,10.0052,13.46184358490566,27.0
81554,94254.0,,1.0,28.1345,28.82541509433963,53.0
55920,108911.0,,1.0,29.5989,33.39361962264151,49.0
91433,269955.0,,1.0,11.948,12.891848490566032,32.0
9986,19671.0,,2.0,22.4479,23.505866792452828,43.0
25898,68098.0,,0.0,11.2523,11.654860377358492,36.0
10171,59028.0,,,6.8119,8.837299433962265,21.0
5954,19672.0,,1.0,21.9822,30.809599811320744,45.0
5955,26611.0,,0.0,13.8925,15.72629283018868,44.0
57333,52377.0,,1.0,26.496,43.38968567924527,35.0
23186,217864.0,,1.0,14.987,14.96316679245283,36.0
283248,104383.0,,1.0,1.69667,2.860899264150943,2.0
55758,214742.0,,1.0,22.424,21.330093584905654,44.0
92241,226594.0,,,3.90737,7.014722716981132,8.0
5957,19674.0,,0.0,0.286146,0.3382639547169811,0.0
343035,74023.0,1.0,1.0,0.0550258,0.18655996226415097,0.0
647286,217874.0,,,0.0,0.3731829358490566,1.0
157506,98711.0,,2.0,11.3495,15.125290566037734,28.0
51109,17252.0,1.0,0.0,47.261,51.96651056603771,51.0
145226,77974.0,1.0,1.0,0.325849,5.218501811320755,4.0
112724,108841.0,,1.0,4.78112,6.076014528301887,6.0
57665,105014.0,,,24.4262,24.73067886792453,52.0
5959,19682.0,1.0,0.0,9.66383,14.03430622641509,24.0
50700,235033.0,,1.0,0.0,0.15398505056603776,0.0
201299,66599.0,,,0.0649161,0.5024234226415094,1.0
5962,19684.0,0.0,2.0,25.8537,31.412962264150938,53.0
283677,73673.0,1.0,1.0,0.0477104,1.7805391698113209,1.0
9985,56739.0,,1.0,11.7762,21.022751509433956,38.0
8434,53614.0,,2.0,6.42504,10.99557037735849,20.0
5965,19691.0,,0.0,14.6356,18.362450566037733,31.0
9401,79456.0,2.0,2.0,4.79719,7.319671773584908,8.0
9400,170472.0,,0.0,10.5567,12.525119245283015,29.0
65055,52250.0,1.0,1.0,7.09798,13.66080908867924,24.0
51308,225362.0,1.0,,7.20782,35.46314858490565,23.0
221035,28193.0,,,17.787,19.6553479245283,38.0
80346,72549.0,,,17.9161,29.990249999999993,35.0
7905,13476.0,,,84.3948,86.12101509433963,53.0
92840,70335.0,1.0,1.0,11.1819,30.54616235849056,29.0
83998,67709.0,,,0.0,2.4471592867924525,2.0
5966,19696.0,1.0,2.0,2.73546,3.373632471698114,1.0
5970,19697.0,1.0,2.0,57.4154,57.18343018867926,53.0
5971,19698.0,1.0,2.0,12.1426,11.725485660377363,29.0
57614,227446.0,,1.0,,,
768211,100532.0,,1.0,5.14379,5.75748916981132,6.0
285613,225392.0,,,4.30372,8.429063188679244,12.0
5649,19699.0,1.0,2.0,1.40514,7.158568509433964,3.0
84957,320100.0,1.0,1.0,3.40177,4.482520075471698,4.0
28954,19700.0,,0.0,3.00866,7.310476973584908,15.0
161253,140743.0,,1.0,1.41112,1.947564396226415,0.0
5973,19703.0,,1.0,9.35073,13.119810188679242,25.0
119545628,100042332.0,,,,,
387849,66532.0,,1.0,0.942626,1.466748924528302,1.0
29803,58887.0,,1.0,44.9601,52.14792264150943,53.0
85021,19707.0,1.0,,10.5374,13.064352641509437,29.0
9185,194590.0,,1.0,4.21832,6.878022813207544,11.0
11079,67830.0,,1.0,56.0757,52.306913207547176,53.0
473,68703.0,2.0,2.0,47.2153,52.58987358490567,53.0
85004,232441.0,,,9.97302,17.442801681132075,26.0
79785,632971.0,,0.0,6.38764,10.830291011320751,13.0
55196,67246.0,,1.0,,,
389075,19711.0,,1.0,0.0,2.066503790566037,3.0
5978,19712.0,1.0,2.0,9.08633,7.7158084150943385,18.0
5979,19713.0,2.0,2.0,0.737777,1.3419910226415095,0.0
56729,57264.0,1.0,1.0,0.38396,1.6083638981132076,2.0
54463,66270.0,1.0,1.0,,,
79137,227298.0,,1.0,,,
162427,67998.0,,1.0,,,
54884,67442.0,,1.0,32.7035,40.75098867924528,53.0
51455,56210.0,,1.0,21.7722,21.73374679245283,42.0
5980,19714.0,1.0,2.0,9.70368,12.496795283018873,24.0
55049,66462.0,,0.0,,,
57455,66932.0,,2.0,23.4183,24.370546981132073,49.0
25996,104444.0,,1.0,59.7612,58.6942175471698,52.0
57109,227656.0,,,20.1148,22.013776603773586,51.0
81691,434234.0,,,,,
5981,19687.0,1.0,1.0,18.2943,18.871203773584902,42.0
5982,19718.0,2.0,0.0,14.8235,15.587670000000001,41.0
5983,69263.0,,,5.41676,6.80766716981132,7.0
5984,106344.0,,,9.06175,10.688436415094339,20.0
5985,72151.0,,1.0,8.2049,8.66785283018868,15.0
317671,218341.0,,,0.58957,0.7294698301886794,0.0
117584,67338.0,,1.0,10.4083,12.762627547169812,29.0
55312,54391.0,,2.0,11.3871,12.398904339622641,36.0
144347,73121.0,,1.0,1.92469,4.0451499754716975,4.0
359845,76566.0,,1.0,10.5887,12.98028339622641,29.0
5986,19719.0,,1.0,59.0387,58.562001886792466,53.0
442247,215919.0,,,0.0,0.09435177735849057,0.0
91869,328370.0,1.0,1.0,7.49701,7.626951509433963,10.0
23180,76438.0,,1.0,14.3608,25.610159811320766,34.0
130132,74013.0,,,3.79427,5.399124867924528,9.0
55159,234736.0,2.0,1.0,8.32535,8.92040358490566,19.0
5989,19724.0,,1.0,9.36352,11.489876981132078,25.0
5990,19725.0,,1.0,3.72207,6.851502415094339,7.0
5991,19726.0,,2.0,3.35945,3.9520855849056598,1.0
5992,71137.0,,1.0,0.0172658,4.770164558867924,11.0
5993,53970.0,1.0,1.0,18.8257,21.19581226415095,43.0
222546,320995.0,1.0,1.0,0.0136133,0.1052679479245283,0.0
64864,319758.0,,1.0,5.68859,5.376776226415094,4.0
731220,619289.0,,0.0,0.510316,1.3239458301886793,1.0
8625,19727.0,1.0,1.0,33.2689,33.13361132075471,53.0
5994,170767.0,1.0,1.0,7.91372,7.680540000000002,12.0
28984,66214.0,,2.0,69.6299,104.49799132075466,51.0
23179,19731.0,,2.0,19.563,20.723009811320743,46.0
5863,19732.0,,,66.8769,66.4171396226415,53.0
57139,71746.0,,1.0,7.58694,20.661278867924526,26.0
56963,244058.0,,1.0,10.1676,12.8006045,27.0
285704,68799.0,,0.0,11.1242,13.799462641509432,30.0
9104,19733.0,,2.0,10.9786,15.576242381132074,29.0
9827,242406.0,,1.0,13.9115,13.41834490566038,37.0
5995,57811.0,1.0,0.0,0.140552,0.6528667050943396,0.0
5996,50778.0,,1.0,19.1807,44.21326494150942,38.0
6001,67865.0,,2.0,20.6244,28.189676981132074,37.0
8786,50782.0,,1.0,19.4385,41.63972375471697,40.0
6002,71729.0,,1.0,11.8657,13.372588679245279,31.0
6003,246709.0,,1.0,0.127421,0.22167453698113207,0.0
10636,51791.0,,1.0,12.6776,28.01075566037736,30.0
6004,19734.0,,1.0,6.11982,12.347645849056603,17.0
26575,56533.0,,,0.9642,1.4652432320754718,0.0
64407,64214.0,,1.0,0.481869,0.9874631094339621,1.0
10287,56470.0,,,8.66282,11.761115660377355,21.0
5997,19735.0,,2.0,41.4957,95.28557433962261,50.0
8601,58175.0,,,0.242041,3.111043137735849,7.0
431704,624910.0,,,0.0,0.0004784509433962264,0.0
26166,626596.0,,0.0,0.469227,2.664983133962264,2.0
5998,50780.0,,1.0,8.87811,10.746657924528298,22.0
5999,19736.0,,2.0,1.57277,11.067019341509434,12.0
9628,50779.0,,0.0,0.977287,2.091620932641509,0.0
6000,24012.0,,1.0,0.118958,7.397932547169813,11.0
401190,52882.0,,,1.14128,2.2541101339622642,3.0
85397,67792.0,,,0.040896,1.9063511271698115,4.0
8787,19739.0,1.0,1.0,2.51461,4.874912660377358,6.0
388531,243923.0,1.0,0.0,0.230725,0.3379373075471699,0.0
353299,240816.0,,,0.0,0.3000027545283019,1.0
6005,19743.0,1.0,1.0,0.0965634,0.2847367264150944,0.0
84236,76867.0,,,7.9416,7.854695849056604,18.0
57414,215160.0,,,62.7787,92.84371509433963,53.0
25807,279766.0,,1.0,15.6789,19.007085094339622,50.0
64285,13650.0,,2.0,29.4349,45.820272132075466,39.0
79651,217344.0,1.0,2.0,8.18123,10.977866415094336,21.0
9028,214951.0,,1.0,4.05276,11.147880188679242,13.0
54933,230726.0,,0.0,1.21897,2.933836245283019,5.0
162494,246104.0,,1.0,1.06371,3.77790837735849,6.0
57127,58176.0,,1.0,0.0378679,4.444474381132076,6.0
51458,56315.0,,1.0,1.34741,165.8730316603773,7.0
6009,19744.0,,2.0,62.589,62.435777358490576,53.0
121268,69159.0,,0.0,1.13221,2.4191635283018873,1.0
83695,72440.0,,,10.26,11.61589150943396,30.0
6010,212541.0,1.0,1.0,0.0370449,0.07722605660377359,0.0
387,11848.0,1.0,2.0,367.831,386.41850188679246,53.0
388,11852.0,,1.0,316.473,545.2729528301887,53.0
9886,69288.0,,1.0,8.81619,11.851684188679249,26.0
23221,246710.0,1.0,,14.218,18.791873962264155,40.0
22836,73296.0,,2.0,22.3962,25.105111320754716,49.0
389,11853.0,,1.0,100.645,110.40503962264151,53.0
29984,11854.0,,,15.4757,22.586868962264152,35.0
54509,23912.0,,1.0,2.4579,3.2130432075471695,1.0
391,56212.0,,1.0,52.4052,54.070181132075476,53.0
399,74734.0,1.0,1.0,0.345511,1.5985034566037732,2.0
57381,80837.0,,1.0,10.2561,13.918958324528305,28.0
23433,104215.0,,1.0,54.7213,61.389850943396226,53.0
55288,59040.0,,2.0,15.9088,15.959127358490568,45.0
89941,214952.0,,1.0,102.968,102.71883207547168,53.0
58480,69581.0,,1.0,24.3875,24.82645786792453,43.0
171177,228543.0,,,1.08431,18.927606381132072,7.0
