	MGI	MP_became
22087	MGI:3582052	{'MP:0005387', 'MP:0005389', 'MP:0005376', 'MP:0005390', 'MP:0005375', 'MP:0005378', 'MP:0005397'}
22088	MGI:1289288	"{'MP:0010768', ""'MP:0005375"", 'MP:0005387', 'MP:0010771', 'MP:0005375', 'MP:0005379', ""MP:0010771'""}"
22089	MGI:1289288	"{'MP:0010768', ""'MP:0005375"", 'MP:0005387', 'MP:0010771', 'MP:0005375', 'MP:0005379', ""MP:0010771'""}"
22090	MGI:1916948	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005367', 'MP:0010771', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005391', 'MP:0005371'}
22091	MGI:107678	{'MP:0010768', 'MP:0005367', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005381', 'MP:0005371'}
22092	MGI:1926089	{'MP:0005367', 'MP:0005376', 'MP:0005370', 'MP:0005375', 'MP:0005378'}
22093	MGI:1919316	{'nan'}
22094	MGI:2138890	{'nan'}
22095	MGI:2181411	{'MP:0005387', 'MP:0005367', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005381'}
22096	MGI:1858226	{'MP:0010768', 'MP:0005388', 'MP:0003631', 'MP:0005376', 'MP:0005378'}
22097	MGI:1927848	{'nan'}
22098	MGI:1890478	{'nan'}
22099	MGI:2149330	{'MP:0005384', 'MP:0005367', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005379', 'MP:0005377', 'MP:0005391'}
22100	MGI:2660847	{'MP:0005385', 'MP:0010768', 'MP:0005387', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005381', 'MP:0005371'}
22101	MGI:1927126	{'MP:0010768', 'MP:0005387', 'MP:0005388', 'MP:0003631', 'MP:0010771', 'MP:0005376', 'MP:0005370', 'MP:0005386', 'MP:0005375', 'MP:0005379', 'MP:0005391', 'MP:0005381', 'MP:0005385'}
22102	MGI:2384916	{'MP:0005379', 'MP:0005376', 'MP:0005381', 'MP:0005367'}
22103	MGI:2140201	{'MP:0005386'}
22104	MGI:2384837	{'nan'}
22105	MGI:1914193	{'nan'}
22106	MGI:2444067	{'nan'}
22107	MGI:95627	"{""'MP:0001458'"", ""'MP:0002635'"", ""'MP:0003461'"", ""'MP:0006299'"", ""MP:0002557'"", ""'MP:0009746'"", ""'MP:0031391'"", ""'MP:0008428'"", ""'MP:0009142'"", 'MP:0005386', 'MP:0005378', ""'MP:0009456'"", ""'MP:0003631"", 'MP:0005394', ""'MP:0004008'""}"
22108	MGI:95630	{'MP:0003631', 'MP:0010768', 'MP:0005386'}
22109	MGI:95628	{'nan'}
22110	MGI:95629	{'MP:0005376'}
22111	MGI:1890216	{'MP:0005376', 'MP:0005387', 'MP:0005397', 'MP:0005389'}
22112	MGI:2143484	{'MP:0003631', 'MP:0005376'}
22113	MGI:2685930	{'nan'}
22114	MGI:2442535	{'nan'}
22115	MGI:1336892	{'MP:0005376', 'MP:0005385', 'MP:0005367'}
22116	MGI:1921588	"{""'MP:0011417'"", 'MP:0005367', ""'MP:0005331'"", 'MP:0010771', 'MP:0005376', ""'MP:0001186"", 'MP:0005375', ""'MP:0001262'"", 'MP:0005378', ""'MP:0020406'"", ""'MP:0002727'"", ""'MP:0001263'"", ""MP:0001265'"", ""'MP:0003311'"", ""'MP:0003961'"", 'MP:0005381', ""'MP:0010025'"", ""'MP:0010155'""}"
22117	MGI:1270850	{'MP:0010768', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005378', 'MP:0005397', 'MP:0005385'}
22118	MGI:2143217	{'nan'}
22119	MGI:1336891	{'nan'}
22120	MGI:1923963	{'nan'}
22121	MGI:94862	"{'MP:0010768', ""'MP:0003461'"", 'MP:0005384', ""'MP:0001409'"", 'MP:0010771', 'MP:0005376', 'MP:0005386', ""'MP:0008332'"", ""'MP:0010249'"", ""'MP:0001262'"", ""'MP:0005643'"", ""'MP:0001746'"", ""'MP:0002574'"", ""'MP:0001265'"", ""'MP:0003348'"", ""MP:0002427'"", ""'MP:0001407'"", ""'MP:0005646'"", ""'MP:0008329'"", ""'MP:0002757'"", ""'MP:0001463'"", ""'MP:0008369'"", 'MP:0005382', ""'MP:0010831'"", ""'MP:0031391'"", ""'MP:0003990'"", ""'MP:0001732'"", ""'MP:0004924'"", ""'MP:0010149'"", ""'MP:0001906'"", ""'MP:0002206'"", 'MP:0005390', ""'MP:0008365'"", 'MP:0005378', ""'MP:0003631"", ""'MP:0001440'"", ""'MP:0009435'"", ""'MP:0010069'"", ""'MP:0004686'"", 'MP:0005385', ""'MP:0008874'"", ""'MP:0008872'"", ""'MP:0002945'"", ""'MP:0004163'"", ""'MP:0001386'"", ""'MP:0002083'"", ""'MP:0009745'"", ""'MP:0001405'"", 'MP:0005379', ""'MP:0004811'"", ""'MP:0011448'"", ""'MP:0001415'"", ""'MP:0002797'""}"
22122	MGI:96285	"{'MP:0010768', 'MP:0005384', 'MP:0005376', 'MP:0005369', ""MP:0003141'"", 'MP:0005386', 'MP:0005378', 'MP:0005379', ""'MP:0003631"", ""'MP:0011086'"", 'MP:0005381', 'MP:0005385'}"
22123	MGI:105090	"{'MP:0010768', ""'MP:0001523'"", ""'MP:0011085'"", 'MP:0005386', ""'MP:0000120'"", ""'MP:0004143'"", ""'MP:0001265'"", ""'MP:0001406'"", ""'MP:0002826'"", ""'MP:0011084'"", ""'MP:0010769'"", 'MP:0005382', ""'MP:0010831'"", ""'MP:0000745'"", ""'MP:0008489'"", ""'MP:0002206'"", 'MP:0005390', 'MP:0005378', ""'MP:0003631"", ""'MP:0009435'"", ""'MP:0002945'"", ""'MP:0002083'"", 'MP:0005389', 'MP:0005369', ""'MP:0001921'"", ""'MP:0005604'"", 'MP:0005397', ""MP:0001513'""}"
22124	MGI:98488	{'MP:0010768', 'MP:0005387', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005369', 'MP:0005386', 'MP:0005378', 'MP:0005391', 'MP:0005397', 'MP:0005385'}
22125	MGI:2147363	{'MP:0003631', 'MP:0010768', 'MP:0005386'}
22126	MGI:2147834	"{""'MP:0008414'"", ""'MP:0003245'"", 'MP:0005384', ""'MP:0003061'"", 'MP:0005367', ""'MP:0002106'"", 'MP:0005376', 'MP:0005386', ""'MP:0001262'"", ""'MP:0005292'"", ""'MP:0010065'"", ""'MP:0003960'"", ""'MP:0002800'"", ""'MP:0002804'"", ""'MP:0030633'"", ""'MP:0002108'"", ""'MP:0001402'"", ""'MP:0008428'"", ""'MP:0000812'"", ""'MP:0004144'"", 'MP:0005375', ""MP:0001463'"", ""'MP:0009454'"", ""'MP:0005584'"", ""'MP:0010062'"", ""'MP:0000069'"", ""'MP:0001765'"", ""'MP:0000747'"", 'MP:0005387', 'MP:0003631', ""'MP:0001399'"", 'MP:0005390', ""'MP:0001186"", 'MP:0005378', ""'MP:0006086'"", ""'MP:0001258'"", ""'MP:0012307'"", ""'MP:0009967'"", ""'MP:0010069'"", ""'MP:0020083'"", ""'MP:0002801'"", ""'MP:0009538'"", ""'MP:0001458'"", ""'MP:0005560'"", ""'MP:0010053'"", ""'MP:0008918'"", ""'MP:0001522'"", ""'MP:0001441'"", ""'MP:0009413'"", ""'MP:0001405'"", ""'MP:0008842'"", ""'MP:0000160'"", 'MP:0005369', 'MP:0005397', ""'MP:0013278'""}"
22127	MGI:95760	"{'MP:0010768', ""'MP:0001951'"", ""MP:0001429'"", 'MP:0005376', 'MP:0005386', ""'MP:0001262'"", ""'MP:0002272'"", ""'MP:0005156'"", ""'MP:0003633'"", 'MP:0005388', ""'MP:0004144'"", ""'MP:0011087'"", ""'MP:0005574'"", ""'MP:0005498'"", ""'MP:0005202'"", 'MP:0005378', ""'MP:0003631"", ""'MP:0009546'"", ""'MP:0001954'"", ""'MP:0002945'"", ""'MP:0001436'"", ""'MP:0004263'"", ""'MP:0001957'"", 'MP:0005369'}"
22128	MGI:88117	{'MP:0010768', 'MP:0005378', 'MP:0005397', 'MP:0005384'}
22129	MGI:1858261	{'MP:0010768', 'MP:0003631', 'MP:0005376', 'MP:0005369', 'MP:0005386', 'MP:0005378'}
22130	MGI:1347355	"{""'MP:0005606'"", 'MP:0005384', 'MP:0005387', 'MP:0003631', 'MP:0010771', 'MP:0005376', ""'MP:0001186"", ""'MP:0004725'"", 'MP:0005377', 'MP:0005391', 'MP:0002006', 'MP:0005397', ""MP:0000371'""}"
22131	MGI:1921337	{'MP:0005378'}
22132	MGI:3040688	{'MP:0003631', 'MP:0005377', 'MP:0005391'}
22133	MGI:3045351	{'nan'}
22134	MGI:99828	{'MP:0005376', 'MP:0005390', 'MP:0005387', 'MP:0005371'}
22135	MGI:1100521	{'nan'}
22136	MGI:2146512	{'nan'}
22137	MGI:1298205	{'MP:0010768', 'MP:0005384', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005375'}
22138	MGI:2142598	{'nan'}
22139	MGI:1916951	{'nan'}
22140	MGI:1337120	"{""'MP:0000219'"", 'MP:0010768', 'MP:0005367', ""'MP:0004756'"", 'MP:0005376', 'MP:0005386', ""'MP:0000528'"", ""'MP:0005016'"", ""'MP:0020403'"", ""'MP:0020137'"", ""'MP:0020401'"", ""'MP:0006027'"", ""'MP:0008476'"", 'MP:0005380', 'MP:0005388', ""'MP:0011110'"", 'MP:0005382', 'MP:0005381', ""'MP:0008489'"", 'MP:0005387', 'MP:0005390', ""'MP:0000597'"", ""'MP:0001176'"", 'MP:0005370', ""'MP:0004953'"", 'MP:0005378', ""'MP:0003631"", ""'MP:0003311'"", 'MP:0005385', ""'MP:0002705'"", 'MP:0005389', 'MP:0005369', ""'MP:0002359'"", ""MP:0002113'"", ""'MP:0011423'"", 'MP:0005397'}"
22141	MGI:1355323	{'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005377', 'MP:0005371'}
22142	MGI:1353656	"{'MP:0005384', ""'MP:0011799'"", 'MP:0005376', ""'MP:0002703'"", ""'MP:0020403'"", ""'MP:0005367"", ""'MP:0020401'"", ""'MP:0005360'"", ""'MP:0020400'"", 'MP:0005387', ""'MP:0020402'"", ""'MP:0030617'"", ""'MP:0003311'"", ""'MP:0011402'"", ""'MP:0009645'"", ""MP:0000519'"", ""'MP:0002705'"", ""'MP:0005311'"", ""'MP:0004154'"", ""'MP:0011405'""}"
22143	MGI:107956	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005376', 'MP:0005369', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005381', 'MP:0005385'}
22144	MGI:107996	{'MP:0003631', 'MP:0005386'}
22145	MGI:107976	{'MP:0005384', 'MP:0003631', 'MP:0005376', 'MP:0005369', 'MP:0005386'}
22146	MGI:2180781	{'MP:0010768', 'MP:0005384', 'MP:0010771', 'MP:0005369', 'MP:0005386', 'MP:0005378', 'MP:0005385'}
22147	MGI:102462	{'MP:0010768', 'MP:0005367', 'MP:0003631', 'MP:0005389', 'MP:0005376', 'MP:0010771', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005381', 'MP:0005385'}
22148	MGI:105075	{'MP:0005379', 'MP:0005381', 'MP:0005387', 'MP:0005389'}
22149	MGI:105064	{'MP:0005367', 'MP:0005389', 'MP:0005376', 'MP:0005379', 'MP:0005381', 'MP:0005385'}
22150	MGI:105074	{'MP:0005384', 'MP:0005387', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005379', 'MP:0005381'}
22151	MGI:2685542	{'MP:0003631', 'MP:0005397', 'MP:0005386'}
22152	MGI:2443511	"{'MP:0010768', ""'MP:0008414'"", ""'MP:0000788'"", ""'MP:0006254'"", ""'MP:0000880'"", 'MP:0005376', ""'MP:0000818'"", 'MP:0005386', ""'MP:0000889'"", ""'MP:0002574'"", ""'MP:0012468'"", ""'MP:0000807'"", ""'MP:0002882'"", ""'MP:0003354'"", ""'MP:0012231'"", ""'MP:0000774'"", ""'MP:0008267'"", ""'MP:0005584'"", ""'MP:0012779'"", ""'MP:0031391'"", 'MP:0005387', ""MP:0002152'"", ""'MP:0000849'"", ""'MP:0001393'"", ""'MP:0002183'"", ""'MP:0008269'"", ""'MP:0003631"", ""'MP:0008540'"", ""'MP:0008918'"", ""'MP:0001405'"", ""'MP:0000876'"", ""'MP:0000852'"", ""'MP:0002152'"", ""'MP:0000877'"", ""'MP:0011086'"", 'MP:0005397'}"
22153	MGI:2444530	{'nan'}
22154	MGI:1924281	{'MP:0005384', 'MP:0005387', 'MP:0001186', 'MP:0005389', 'MP:0005376', 'MP:0005379', 'MP:0005391', 'MP:0005381'}
22155	MGI:2679732	{'MP:0005384', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005378'}
22156	MGI:1921696	{'MP:0005387', 'MP:0005367', 'MP:0010771', 'MP:0005370', 'MP:0005378', 'MP:0005397', 'MP:0005385'}
22157	MGI:2140077	{'MP:0005379', 'MP:0005376', 'MP:0005390', 'MP:0005371'}
22158	MGI:2685456	{'MP:0005384', 'MP:0005389'}
22159	MGI:3643685	{'nan'}
22160	MGI:3647159	{'nan'}
22161	MGI:1351891	{'MP:0005376', 'MP:0005370', 'MP:0005367'}
22162	MGI:1351896	{'MP:0005376', 'MP:0005370', 'MP:0005367'}
22163	MGI:1351865	{'MP:0005397', 'MP:0005387'}
22164	MGI:1351906	{'nan'}
22165	MGI:1351899	"{'MP:0010768', 'MP:0005376', 'MP:0005370', ""'MP:0005370"", ""MP:0010768'""}"
22166	MGI:1351899	"{'MP:0010768', 'MP:0005376', 'MP:0005370', ""'MP:0005370"", ""MP:0010768'""}"
22167	MGI:1351899	"{'MP:0010768', 'MP:0005376', 'MP:0005370', ""'MP:0005370"", ""MP:0010768'""}"
22168	MGI:1889679	{'MP:0005376'}
22169	MGI:1346021	{'MP:0010768', 'MP:0005384', 'MP:0005367', 'MP:0005376', 'MP:0005385'}
22170	MGI:1351872	{'MP:0005378', 'MP:0005376'}
22171	MGI:1351867	{'MP:0010768', 'MP:0005376'}
22172	MGI:1351866	{'nan'}
22173	MGI:2442784	{'nan'}
22174	MGI:2443431	{'nan'}
22175	MGI:1915104	{'nan'}
22176	MGI:1921691	{'nan'}
22177	MGI:1918116	{'MP:0005389'}
22178	MGI:2145448	{'nan'}
22179	MGI:1924968	{'nan'}
22180	MGI:2672859	"{""'MP:0005387"", ""MP:0005387'""}"
22181	MGI:2445121	{'nan'}
22182	MGI:1313259	"{""MP:0005397'"", ""'MP:0005385"", 'MP:0005397', 'MP:0005385'}"
22183	MGI:1313258	"{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005376', ""'MP:0005376"", ""MP:0010768'"", 'MP:0005397'}"
22184	MGI:1329005	{'nan'}
22185	MGI:1329010	{'nan'}
22186	MGI:1313259	"{""MP:0005397'"", ""'MP:0005385"", 'MP:0005397', 'MP:0005385'}"
22187	MGI:1313258	"{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005376', ""'MP:0005376"", ""MP:0010768'"", 'MP:0005397'}"
22188	MGI:1329005	{'nan'}
22189	MGI:1329010	{'nan'}
22190	MGI:2672859	"{""'MP:0005387"", ""MP:0005387'""}"
22191	MGI:2445121	{'nan'}
22192	MGI:2684866	{'MP:0010768', 'MP:0005387', 'MP:0005376', 'MP:0005378', 'MP:0005391', 'MP:0005397', 'MP:0005381', 'MP:0005385'}
22193	MGI:1329004	{'nan'}
22194	MGI:3045330	{'nan'}
22195	MGI:1916394	{'MP:0010768', 'MP:0005384', 'MP:0005389'}
22196	MGI:1315203	{'MP:0005386'}
22197	MGI:1315205	"{'MP:0010768', ""MP:0000284'"", 'MP:0005384', 'MP:0005367', 'MP:0010771', ""'MP:0004017'"", ""'MP:0004133'"", 'MP:0005380', ""'MP:0010466'"", ""'MP:0000519'"", 'MP:0005381', 'MP:0005387', ""'MP:0010422'"", 'MP:0005378', ""'MP:0003631"", 'MP:0005385', ""'MP:0008528'"", 'MP:0005389', ""'MP:0010420'"", ""'MP:0010485'"", 'MP:0005379', 'MP:0005397', ""'MP:0010418'""}"
22198	MGI:1315202	"{'MP:0010768', ""'MP:0003924'"", ""'MP:0001262'"", ""'MP:0001614'"", ""'MP:0010018'"", ""'MP:0005367"", ""'MP:0001177'"", 'MP:0005388', ""'MP:0002279'"", ""'MP:0012061'"", ""'MP:0005155'"", ""'MP:0030786'"", ""'MP:0001182'"", 'MP:0005381', ""'MP:0000276'"", ""'MP:0000761'"", ""'MP:0003446'"", ""'MP:0003270'"", 'MP:0005390', 'MP:0005370', ""'MP:0000520'"", 'MP:0005378', ""'MP:0002135'"", 'MP:0005385', ""'MP:0001954'"", ""'MP:0002083'"", ""'MP:0010912'"", ""'MP:0012251'"", 'MP:0005369', ""MP:0002083'""}"
22199	MGI:2679446	"{'MP:0010768', ""'MP:0003633'"", ""'MP:0008770'"", 'MP:0005389', 'MP:0005376', ""'MP:0001402'"", 'MP:0005386', ""'MP:0003064'"", ""'MP:0001262'"", 'MP:0005378', ""'MP:0003631"", 'MP:0005379', ""'MP:0003964'"", ""'MP:0011086'"", ""MP:0001363'"", ""'MP:0003459'""}"
22200	MGI:2679449	{'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005377', 'MP:0005385'}
22201	MGI:2679447	{'MP:0003631', 'MP:0005386'}
22202	MGI:2442509	{'MP:0005376'}
22203	MGI:2679448	{'MP:0005387', 'MP:0005367', 'MP:0003631', 'MP:0010771', 'MP:0005386', 'MP:0005385'}
22204	MGI:2443198	"{""'MP:0002622'"", ""'MP:0003100'"", ""'MP:0003986'"", ""'MP:0004632'"", ""'MP:0004633'"", 'MP:0005386', ""'MP:0003987'"", ""'MP:0004746'"", 'MP:0005378', ""'MP:0003631"", ""'MP:0004409'"", ""'MP:0004811'"", 'MP:0005377', 'MP:0005391', ""'MP:0001967'"", ""'MP:0004249'"", ""MP:0001303'"", ""'MP:0001325'""}"
22205	MGI:103241	{'MP:0005385', 'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0003631', 'MP:0005376', 'MP:0005369', 'MP:0005378', 'MP:0005391', 'MP:0005371'}
22206	MGI:1933549	{'MP:0010768', 'MP:0005380', 'MP:0005378', 'MP:0005382', 'MP:0005381', 'MP:0005371'}
22207	MGI:1913652	{'MP:0010768', 'MP:0005376', 'MP:0005370', 'MP:0005369', 'MP:0005375', 'MP:0005386', 'MP:0005378', 'MP:0005385'}
22208	MGI:109297	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005376', 'MP:0005397'}
22209	MGI:1913910	{'nan'}
22210	MGI:2385598	{'MP:0010768', 'MP:0005397', 'MP:0005387'}
22211	MGI:1930923	"{'MP:0005384', 'MP:0010771', 'MP:0005376', ""'MP:0011939'"", ""'MP:0001239'"", ""'MP:0005371"", 'MP:0005386', ""'MP:0001262'"", ""'MP:0000572'"", ""'MP:0001219'"", ""'MP:0009596'"", ""'MP:0001406'"", ""'MP:0009583'"", ""'MP:0002644'"", ""'MP:0001402'"", 'MP:0005375', ""'MP:0001513'"", ""'MP:0002727'"", ""'MP:0010378'"", ""'MP:0005459'"", ""'MP:0008963'"", ""'MP:0005668'"", 'MP:0005378', ""'MP:0005659'"", ""'MP:0005179'"", ""'MP:0002796'"", ""'MP:0005289'"", ""MP:0001513'"", ""'MP:0010025'""}"
22212	MGI:1916712	{'MP:0005384', 'MP:0010771', 'MP:0005376', 'MP:0005386', 'MP:0005375', 'MP:0005378'}
22213	MGI:1915220	"{'MP:0005384', ""MP:0004030'"", ""'MP:0005376"", ""'MP:0008943'"", ""MP:0005384'"", ""'MP:0008058'""}"
22214	MGI:1915220	"{'MP:0005384', ""MP:0004030'"", ""'MP:0005376"", ""'MP:0008943'"", ""MP:0005384'"", ""'MP:0008058'""}"
22215	MGI:106299	"{""'MP:0011102'"", 'MP:0010768', 'MP:0005384', ""MP:0001147'"", 'MP:0005376', 'MP:0005371', ""'MP:0008943'"", ""'MP:0011110'"", 'MP:0005382', ""'MP:0008058'"", ""'MP:0004030'"", 'MP:0005387', 'MP:0005390', 'MP:0005378', ""'MP:0003631"", 'MP:0005385', 'MP:0005389', 'MP:0005379', 'MP:0005391', 'MP:0005397'}"
22216	MGI:1921493	{'nan'}
22217	MGI:1916334	{'MP:0005377'}
22218	MGI:109452	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005389', 'MP:0003631', 'MP:0005390', 'MP:0005369', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005381', 'MP:0005385'}
22219	MGI:108051	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0003631', 'MP:0010771', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005391', 'MP:0005382', 'MP:0005381', 'MP:0005385'}
22220	MGI:1201674	{'MP:0005385', 'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005367', 'MP:0005389', 'MP:0010771', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0002006', 'MP:0005397', 'MP:0005381', 'MP:0005371'}
22221	MGI:894293	"{'MP:0010768', 'MP:0005384', 'MP:0005367', 'MP:0010771', 'MP:0005376', 'MP:0005386', 'MP:0005371', 'MP:0005380', ""'MP:0008012'"", 'MP:0005388', 'MP:0005382', 'MP:0005381', 'MP:0005387', 'MP:0003631', 'MP:0005390', 'MP:0005378', 'MP:0005385', 'MP:0005389', 'MP:0005369', 'MP:0005379', ""MP:0003299'"", 'MP:0005397', ""'MP:0002006""}"
22222	MGI:1328787	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005369', 'MP:0005386', 'MP:0005378', 'MP:0005382', 'MP:0005397', 'MP:0005381', 'MP:0005385'}
22223	MGI:1336883	{'MP:0005385', 'MP:0010768', 'MP:0005376', 'MP:0005369'}
22224	MGI:1100518	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005389', 'MP:0010771', 'MP:0005376', 'MP:0005369', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', 'MP:0005381', 'MP:0005385'}
22225	MGI:1859993	"{'MP:0005385', ""'MP:0004007'"", 'MP:0005387', 'MP:0005388', 'MP:0003631', ""'MP:0001861'"", ""'MP:0002006"", ""MP:0002048'""}"
22226	MGI:2448476	{'MP:0005378', 'MP:0005391'}
22227	MGI:2138261	{'MP:0005384', 'MP:0005387', 'MP:0005370', 'MP:0005386', 'MP:0005378', 'MP:0002006', 'MP:0005397'}
22228	MGI:1917030	{'MP:0005379', 'MP:0005384', 'MP:0005389'}
22229	MGI:1935127	{'MP:0003631', 'MP:0005378', 'MP:0005384', 'MP:0005385'}
22230	MGI:99603	{'MP:0005389', 'MP:0005376', 'MP:0005369', 'MP:0005386', 'MP:0005378'}
22231	MGI:88192	"{'MP:0010768', 'MP:0005384', 'MP:0010771', 'MP:0005376', 'MP:0005371', 'MP:0005380', 'MP:0005388', 'MP:0005382', 'MP:0005381', 'MP:0005387', 'MP:0003631', 'MP:0005390', 'MP:0005370', ""'MP:0003789'"", 'MP:0005378', 'MP:0005385', ""MP:0001883'"", 'MP:0005369', 'MP:0005379', 'MP:0005391', 'MP:0005397', ""'MP:0002006""}"
22232	MGI:1935129	{'MP:0010768', 'MP:0005384', 'MP:0005380'}
22233	MGI:95453	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0005389', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005381', 'MP:0005385'}
22234	MGI:1859183	"{'MP:0010768', 'MP:0005384', 'MP:0005376', ""'MP:0004704'"", ""'MP:0009763'"", ""'MP:0001262'"", ""'MP:0005017'"", ""'MP:0005367"", ""'MP:0000165'"", ""'MP:0008873'"", ""'MP:0003055'"", ""'MP:0001732'"", 'MP:0005387', 'MP:0005390', ""'MP:0003662'"", 'MP:0005378', ""'MP:0011704'"", ""MP:0001258'"", ""'MP:0002871'"", 'MP:0005397'}"
22235	MGI:1328366	"{'MP:0010768', 'MP:0005384', 'MP:0010771', 'MP:0005376', ""MP:0011091'"", 'MP:0005380', 'MP:0005382', 'MP:0005381', 'MP:0005387', 'MP:0003631', 'MP:0005370', 'MP:0005378', ""'MP:0002018'"", 'MP:0005385', ""'MP:0002083'"", 'MP:0005389', 'MP:0005369', 'MP:0005379', 'MP:0005391', 'MP:0005397', ""'MP:0002006""}"
22236	MGI:1203524	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0005387', 'MP:0003631', 'MP:0005397'}
22237	MGI:1915344	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0003631', 'MP:0005386', 'MP:0005378', 'MP:0005377', 'MP:0005385'}
22238	MGI:1933623	{'MP:0005376', 'MP:0005381', 'MP:0005370'}
22239	MGI:1933621	{'MP:0003631', 'MP:0010768', 'MP:0005376', 'MP:0005397'}
22240	MGI:1914243	{'MP:0010768', 'MP:0005384', 'MP:0005376', 'MP:0005369', 'MP:0005386', 'MP:0005378', 'MP:0005385'}
22241	MGI:1927347	{'MP:0010768', 'MP:0005397', 'MP:0005386'}
22242	MGI:2685779	{'nan'}
22243	MGI:1344345	{'MP:0005384'}
22244	MGI:2154049	{'MP:0005379', 'MP:0005384', 'MP:0005389'}
22245	MGI:106067	{'MP:0003631', 'MP:0010768', 'MP:0005384'}
22246	MGI:1339795	{'MP:0010768', 'MP:0005387', 'MP:0001186', 'MP:0010771', 'MP:0005390', 'MP:0005375', 'MP:0005378', 'MP:0005382', 'MP:0005397'}
22247	MGI:1917349	{'nan'}
22248	MGI:2385088	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005376', 'MP:0005386', 'MP:0005397'}
22249	MGI:1914491	{'MP:0010768', 'MP:0005380', 'MP:0005387', 'MP:0005389', 'MP:0005376', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005397'}
22250	MGI:1921605	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0005389', 'MP:0005390', 'MP:0005386', 'MP:0005391', 'MP:0005381'}
22251	MGI:1916826	{'nan'}
22252	MGI:1916621	{'nan'}
22253	MGI:2443451	{'nan'}
22254	MGI:3039636	{'nan'}
22255	MGI:96945	{'MP:0005384', 'MP:0005389'}
22256	MGI:2444720	{'MP:0005384', 'MP:0005387', 'MP:0005376', 'MP:0005378', 'MP:0005397', 'MP:0005381'}
22257	MGI:1916279	{'MP:0010768', 'MP:0005384', 'MP:0005386', 'MP:0005375', 'MP:0005378'}
22258	MGI:1919742	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005367', 'MP:0003631', 'MP:0005388', 'MP:0005376', 'MP:0005390', 'MP:0005370', 'MP:0005378', 'MP:0005391', 'MP:0005382', 'MP:0002006', 'MP:0005397', 'MP:0005385'}
22259	MGI:2447364	{'MP:0010768'}
22260	MGI:2144117	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0005387', 'MP:0010771', 'MP:0005386', 'MP:0005378', 'MP:0005397'}
22261	MGI:2682334	{'nan'}
22262	MGI:1921383	{'MP:0010768'}
