	MGI	MP
3450	MGI:3609245	MP:0005386,MP:0005376,MP:0005378,MP:0005370
3451	MGI:1329042	MP:0001525,MP:0000877,MP:0005378,MP:0005384,MP:0003122,MP:0005369,MP:0000243,MP:0005386,MP:0001405,MP:0005376,MP:0003631
3452	MGI:1329021	MP:0005389,MP:0002006,MP:0005387,MP:0005378,MP:0005384,MP:0001131,MP:0005391,MP:0005390,MP:0005386,MP:0004833,MP:0004805,MP:0005379,MP:0005397,MP:0005376,MP:0001926
3453	MGI:2444560	
3454	MGI:98506	MP:0001262,MP:0010053,MP:0001441,MP:0001489,MP:0008432,MP:0009456,MP:0012307,MP:0009454,MP:0006254,MP:0020083,MP:0002175,MP:0005378,MP:0001488,MP:0031391,MP:0000812,MP:0001406,MP:0003631,MP:0001361,MP:0001364,MP:0005402,MP:0005386,MP:0005397,MP:0003234,MP:0009141,MP:0002152,MP:0003008,MP:0009142,MP:0001525,MP:0005387,MP:0010768,MP:0000433,MP:0005391,MP:0000780,MP:0005379,MP:0020351
3455	MGI:2687278	
3456	MGI:1278342	MP:0005397,MP:0005387,MP:0005384,MP:0005370
3457	MGI:1919399	MP:0005389,MP:0005382,MP:0010768,MP:0005381,MP:0005378,MP:0005384,MP:0005369,MP:0005386,MP:0005390,MP:0003631
3458	MGI:96817	MP:0005382,MP:0009862,MP:0002006,MP:0009868,MP:0005388,MP:0005385,MP:0005371,MP:0012251,MP:0005386,MP:0009865,MP:0005367,MP:0005397,MP:0011089,MP:0005380,MP:0010471,MP:0005390,MP:0010771,MP:0010457,MP:0010997,MP:0003907,MP:0005387,MP:0005378,MP:0010768,MP:0012061,MP:0005369,MP:0000276,MP:0005435,MP:0006278,MP:0003089,MP:0009866,MP:0001614,MP:0003924,MP:0002625,MP:0006083,MP:0005376,MP:0005243
3459	MGI:1921941	MP:0005389,MP:0005384,MP:0005379
3460	MGI:102478	
3461	MGI:97540	
3462	MGI:1923972	MP:0005369,MP:0005378,MP:0005385
3463	MGI:1309994	
3464	MGI:104861	MP:0005387,MP:0005397
3465	MGI:2446280	
3466	MGI:1917723	MP:0005369,MP:0005379,MP:0005397,MP:0005376,MP:0005385
3467	MGI:1915545	
3468	MGI:107457	MP:0005370,MP:0002006,MP:0005397,MP:0005387,MP:0010768
3469	MGI:98534	
3470	MGI:1922920	MP:0005390
3471	MGI:1933825	MP:0005382,MP:0002006,MP:0005381,MP:0005384,MP:0005385,MP:0005388,MP:0005386,MP:0005397,MP:0005390,MP:0010771,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005379,MP:0005376,MP:0003631
3472	MGI:1891725	MP:0005376,MP:0005378
3473	MGI:95901	MP:0005390
3474	MGI:3651644	
3475	MGI:105306	MP:0010768,MP:0005376
3476	MGI:1913523	
3477	MGI:101770	MP:0005391,MP:0005386,MP:0003631,MP:0005389
3478	MGI:1330823	
3479	MGI:98890	MP:0005380,MP:0010768
3480	MGI:1329003	MP:0005386,MP:0005376
3481	MGI:1914314	
3482	MGI:1918367	
3483	MGI:1100846	MP:0001186,MP:0005388,MP:0005384,MP:0005371,MP:0005385,MP:0005370,MP:0005397,MP:0005380,MP:0010771,MP:0005389,MP:0010768,MP:0005378,MP:0005369,MP:0005391,MP:0005379,MP:0005376,MP:0003631
3484	MGI:5439411	
3485	MGI:1914737	MP:0005387,MP:0005378,MP:0005385,MP:0005391,MP:0005390,MP:0005386,MP:0005397,MP:0005376
3486	MGI:2685570	MP:0005391
3487	MGI:97629	MP:0005386,MP:0005367,MP:0005376,MP:0005390,MP:0005378,MP:0005385
3488	MGI:2444024	
3489	MGI:99654	MP:0003631
3490	MGI:1917701	
3491	MGI:1919353	MP:0005387,MP:0005376,MP:0005384,MP:0005397
3492	MGI:97751	MP:0005387,MP:0005397
3493	MGI:2444583	MP:0005369,MP:0005384,MP:0005386,MP:0005376,MP:0010768,MP:0005385
3494	MGI:3028579	MP:0005391,MP:0005377,MP:0005389,MP:0005397,MP:0005387
3495	MGI:99445	MP:0005388,MP:0005369,MP:0005386,MP:0005376,MP:0010768,MP:0005378,MP:0005385
3496	MGI:95860	MP:0005386,MP:0005376,MP:0003631,MP:0005384
3497	MGI:1914719	MP:0005382,MP:0009611,MP:0001242,MP:0005384,MP:0005385,MP:0009355,MP:0002058,MP:0005370,MP:0005390,MP:0010771,MP:0005282,MP:0005378,MP:0001258,MP:0005376,MP:0005560,MP:0002656,MP:0002644,MP:0002441,MP:0002796,MP:0009703,MP:0005317,MP:0001547,MP:0009674,MP:0005397,MP:0002118,MP:0008033,MP:0003941,MP:0005389,MP:0002628,MP:0005387,MP:0010768,MP:0011582,MP:0005369,MP:0005379,MP:0005501
3498	MGI:1860188	MP:0005382,MP:0010771,MP:0010768,MP:0005378,MP:0005381,MP:0005371,MP:0005391,MP:0005380,MP:0005376,MP:0003631
3499	MGI:1914278	
3500	MGI:1277122	MP:0005382,MP:0005378,MP:0005381,MP:0010768,MP:0005388,MP:0005376
3501	MGI:104849	MP:0005386,MP:0005376,MP:0005397
3502	MGI:1858696	MP:0005376,MP:0005397
3503	MGI:1858202	MP:0005387,MP:0005381,MP:0005378,MP:0005384,MP:0005391,MP:0010768,MP:0005379,MP:0005380,MP:0005376
3504	MGI:1913344	
3505	MGI:106603	MP:0005387,MP:0005376,MP:0005384,MP:0005397
3506	MGI:1924939	
3507	MGI:5530856	
3508	MGI:1346999	MP:0005389,MP:0005384
3509	MGI:1921559	MP:0005389,MP:0005384
3510	MGI:1922706	
3511	MGI:1330844	
3512	MGI:3650546	
3513	MGI:96052	MP:0005388,MP:0005397,MP:0002006,MP:0005376,MP:0005387,MP:0005378,MP:0005384
3514	MGI:1098808	MP:0002006,MP:0005381,MP:0005384,MP:0005388,MP:0005386,MP:0005367,MP:0005370,MP:0005397,MP:0005380,MP:0005390,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005379,MP:0005376,MP:0003631
3515	MGI:1860604	MP:0005370,MP:0005378,MP:0005381,MP:0005385,MP:0005369,MP:0005387,MP:0010768,MP:0005379,MP:0005397,MP:0005376
3516	MGI:1916679	
3517	MGI:1915761	MP:0005390,MP:0005378,MP:0005385
3518	MGI:1918341	
3519	MGI:1890165	MP:0005389,MP:0005370,MP:0005378,MP:0005385,MP:0005387,MP:0010768,MP:0005386,MP:0005367,MP:0005379,MP:0005380,MP:0005397,MP:0005376,MP:0010771
3520	MGI:104583	MP:0005397,MP:0010771,MP:0005376,MP:0005387,MP:0005378
3521	MGI:107168	MP:0005389,MP:0002006,MP:0010768,MP:0005378,MP:0005384,MP:0005385,MP:0005370,MP:0005380,MP:0005376,MP:0010771
3522	MGI:95657	MP:0005377,MP:0005389,MP:0005379,MP:0003631,MP:0005384
3523	MGI:101813	MP:0005386,MP:0010768
3524	MGI:2387599	MP:0005386
3525	MGI:1914154	MP:0010768,MP:0005378,MP:0005367
3526	MGI:106589	MP:0005390,MP:0005367,MP:0005397,MP:0002006,MP:0005387,MP:0005384,MP:0005371
3527	MGI:3712484	
3528	MGI:101897	MP:0005386,MP:0005397,MP:0010768,MP:0005376,MP:0005387
3529	MGI:1277958	MP:0001186,MP:0005382,MP:0005389,MP:0010771,MP:0005387,MP:0005378,MP:0005385,MP:0010768,MP:0005390,MP:0005386,MP:0005397,MP:0005376,MP:0003631
3530	MGI:1920884	
3531	MGI:1917370	
3532	MGI:96305	MP:0000438,MP:0002083,MP:0005262,MP:0006241,MP:0002100,MP:0001297,MP:0002638,MP:0001319,MP:0001304,MP:0001265
3533	MGI:1915224	MP:0005375,MP:0005386,MP:0005370,MP:0005376,MP:0005378,MP:0005384
3534	MGI:3710623	
3535	MGI:95479	MP:0005387,MP:0005397,MP:0005376,MP:0005370
3536	MGI:1099809	MP:0000624,MP:0005377,MP:0005382,MP:0013541,MP:0001426,MP:0004035,MP:0005381,MP:0005384,MP:0005385,MP:0005388,MP:0005371,MP:0009520,MP:0005375,MP:0005386,MP:0013582,MP:0005367,MP:0005397,MP:0013580,MP:0005380,MP:0005390,MP:0010771,MP:0000623,MP:0005389,MP:0002577,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005391,MP:0000618,MP:0005379,MP:0005376,MP:0003631
3537	MGI:2676913	
3538	MGI:1919900	
3539	MGI:1341843	
3540	MGI:106638	MP:0005389
3541	MGI:3652048	MP:0005377,MP:0005382,MP:0002006,MP:0005381,MP:0005385,MP:0005388,MP:0005375,MP:0005386,MP:0005367,MP:0005370,MP:0005397,MP:0005380,MP:0005390,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005391,MP:0005379,MP:0003631
3542	MGI:3652067	
3543	MGI:1919579	
3544	MGI:1916777	
3545	MGI:1919397	MP:0005389,MP:0005379,MP:0010768,MP:0005397,MP:0005387,MP:0005378,MP:0005385
3546	MGI:2153062	MP:0005387,MP:0005384,MP:0005397
3547	MGI:3645847	
3548	MGI:1916242	MP:0005391,MP:0010768
3549	MGI:96952	MP:0001186,MP:0002006,MP:0005381,MP:0005384,MP:0005385,MP:0005371,MP:0005367,MP:0005370,MP:0005397,MP:0005380,MP:0010771,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005379,MP:0005376,MP:0003631
3550	MGI:2444047	
3551	MGI:1342005	MP:0005387,MP:0005378,MP:0005384,MP:0005371,MP:0005385,MP:0010768,MP:0005397,MP:0005380,MP:0005376,MP:0003631
3552	MGI:88068	MP:0005389,MP:0005386,MP:0005379,MP:0005397,MP:0005387,MP:0010771,MP:0005376
3553	MGI:1333808	
3554	MGI:95626	MP:0005389,MP:0005378,MP:0005385,MP:0005379
3555	MGI:2444300	
3556	MGI:3040968	MP:0005397,MP:0010768,MP:0005376,MP:0005387,MP:0005384
3557	MGI:99954	MP:0001262,MP:0010053,MP:0003898,MP:0005576,MP:0005381,MP:0003851,MP:0000266,MP:0010771,MP:0000280,MP:0001265,MP:0001510,MP:0002083,MP:0001544,MP:0006085,MP:0003896,MP:0005585,MP:0003140,MP:0000749,MP:0005574,MP:0005404,MP:0003137,MP:0002327,MP:0000938,MP:0003928,MP:0005333,MP:0005386,MP:0009404,MP:0001523,MP:0005294,MP:0002279,MP:0001263,MP:0001052,MP:0004071,MP:0006267,MP:0006264,MP:0005382,MP:0008022,MP:0010090,MP:0005384,MP:0005385,MP:0001106,MP:0005367,MP:0002795,MP:0001053,MP:0009403,MP:0005390,MP:0010334,MP:0002269,MP:0005608,MP:0000278,MP:0011085,MP:0005378,MP:0001957,MP:0005376,MP:0003631,MP:0000285,MP:0020378,MP:0005388,MP:0004566,MP:0009400,MP:0003828,MP:0010768,MP:0005369,MP:0005391,MP:0009413
3558	MGI:1914460	
3559	MGI:88452	MP:0001262,MP:0001954,MP:0000088,MP:0005352,MP:0000164,MP:0005381,MP:0002064,MP:0000572,MP:0001698,MP:0005375,MP:0003109,MP:0004148,MP:0008069,MP:0005380,MP:0006397,MP:0004471,MP:0000141,MP:0013945,MP:0001265,MP:0006395,MP:0001663,MP:0003795,MP:0010879,MP:0004711,MP:0006399,MP:0000166,MP:0003723,MP:0000065,MP:0002270,MP:0002427,MP:0002764,MP:0006398,MP:0004672,MP:0010876,MP:0005371,MP:0005386,MP:0008272,MP:0004134,MP:0002113,MP:0006325,MP:0004686,MP:0004351,MP:0009882,MP:0003055,MP:0005508,MP:0002657,MP:0011812,MP:0005382,MP:0008271,MP:0001533,MP:0005384,MP:0005385,MP:0004599,MP:0005459,MP:0030384,MP:0003419,MP:0005367,MP:0003409,MP:0010869,MP:0005390,MP:0002115,MP:0000131,MP:0000440,MP:0000533,MP:0005378,MP:0000445,MP:0004708,MP:0001260,MP:0001258,MP:0000111,MP:0000150,MP:0001410,MP:0005376,MP:0003631,MP:0000285,MP:0011504,MP:0030049,MP:0005377,MP:0004683,MP:0000063,MP:0005458,MP:0005388,MP:0000165,MP:0000547,MP:0000163,MP:0011089,MP:0000130,MP:0004359,MP:0005389,MP:0005108,MP:0005525,MP:0000133,MP:0010768,MP:0005391,MP:0001411,MP:0006433,MP:0001328,MP:0004669
3560	MGI:1195266	MP:0005389,MP:0005387,MP:0005388,MP:0005379
3561	MGI:1915226	MP:0005379
3562	MGI:88334	MP:0005379,MP:0005397,MP:0005387,MP:0005378,MP:0005384,MP:0003631
3563	MGI:1914717	
3564	MGI:3030312	
3565	MGI:3767993	
3566	MGI:2685809	
3567	MGI:109175	MP:0005367,MP:0005380,MP:0005376,MP:0010768,MP:0005378,MP:0005384
3568	MGI:1916457	MP:0010768,MP:0003631,MP:0005385
3569	MGI:107978	MP:0005386,MP:0003631,MP:0005384,MP:0005378
3570	MGI:3030848	
3571	MGI:1926056	
3572	MGI:1921662	MP:0010768,MP:0005378,MP:0005385
3573	MGI:1201402	MP:0005391,MP:0005389,MP:0005387
3574	MGI:102793	MP:0002133,MP:0005388,MP:0005384,MP:0005371,MP:0005385,MP:0010950,MP:0005386,MP:0005367,MP:0005397,MP:0030002,MP:0005380,MP:0005390,MP:0005387,MP:0005378,MP:0010768,MP:0001958,MP:0005369,MP:0001942,MP:0010895,MP:0011045,MP:0005376,MP:0003631
3575	MGI:99674	
3576	MGI:109129	MP:0005391,MP:0010768,MP:0005376
3577	MGI:1913296	
3578	MGI:2442317	
3579	MGI:1922858	MP:0010768
3580	MGI:3619326	
3581	MGI:1277172	
3582	MGI:1095409	MP:0005376
3583	MGI:88025	MP:0001402,MP:0001441,MP:0005404,MP:0002557,MP:0005384,MP:0005385,MP:0020357,MP:0005375,MP:0005386,MP:0005370,MP:0004753,MP:0002152,MP:0012306,MP:0002920,MP:0010768,MP:0005378,MP:0005369,MP:0005391,MP:0005379,MP:0005376,MP:0003631,MP:0020351
3584	MGI:2155705	MP:0005387,MP:0005378,MP:0005381,MP:0005371,MP:0005369,MP:0005385,MP:0005388,MP:0005375,MP:0005390,MP:0005379,MP:0005397,MP:0005376
3585	MGI:1915594	MP:0005385,MP:0005376,MP:0005367,MP:0005389
3586	MGI:1927110	MP:0005386,MP:0005382,MP:0005380,MP:0005376,MP:0010768,MP:0005378,MP:0005385
3587	MGI:1913883	MP:0005397,MP:0010768,MP:0005380,MP:0005376,MP:0005387,MP:0005378
3588	MGI:1924767	MP:0001504,MP:0001262,MP:0005377,MP:0000876,MP:0003172,MP:0003354,MP:0005405,MP:0000160,MP:0005384,MP:0000938,MP:0010386,MP:0005386,MP:0005367,MP:0005397,MP:0012506,MP:0011874,MP:0001406,MP:0005390,MP:0001393,MP:0002946,MP:0002175,MP:0005378,MP:0005391,MP:0005058,MP:0001405,MP:0005376,MP:0003631
3589	MGI:107545	
3590	MGI:1889336	MP:0005289,MP:0010053,MP:0005319,MP:0006036,MP:0002106,MP:0008489,MP:0010359,MP:0010378,MP:0005384,MP:0005452,MP:0005375,MP:0005386,MP:0005367,MP:0005370,MP:0031115,MP:0012106,MP:0003978,MP:0009403,MP:0001764,MP:0008963,MP:0030612,MP:0002702,MP:0006038,MP:0013405,MP:0005378,MP:0005369,MP:0014174,MP:0005281,MP:0001405,MP:0005376,MP:0003440
3591	MGI:1341906	
3592	MGI:1915384	MP:0005387,MP:0005381,MP:0005384,MP:0005390,MP:0005386,MP:0005367,MP:0005379,MP:0005397,MP:0005376,MP:0003631
3593	MGI:1918343	MP:0010768
3594	MGI:1336162	
3595	MGI:1925053	
3596	MGI:1355332	
3597	MGI:2385286	MP:0005382,MP:0010768,MP:0005378,MP:0005381,MP:0005385,MP:0005369,MP:0005391,MP:0005380,MP:0005376,MP:0003631
3598	MGI:3031285	
3599	MGI:2681302	
3600	MGI:1920961	
3601	MGI:2443078	
3602	MGI:1330237	MP:0005385,MP:0005376,MP:0005378,MP:0005367
3603	MGI:2389460	
3604	MGI:3619118	
3605	MGI:3044668	MP:0005377,MP:0005382,MP:0005387,MP:0005378,MP:0005391,MP:0005379,MP:0005397,MP:0005376,MP:0010771
3606	MGI:1918401	MP:0010768,MP:0005385
3607	MGI:1101771	MP:0000194,MP:0008844,MP:0004676,MP:0005381,MP:0005375,MP:0004985,MP:0004833,MP:0003109,MP:0005370,MP:0001218,MP:0006396,MP:0010771,MP:0001265,MP:0020010,MP:0008375,MP:0002083,MP:0003795,MP:0009201,MP:0006357,MP:0008436,MP:0009866,MP:0008325,MP:0008417,MP:0005159,MP:0009212,MP:0000880,MP:0006133,MP:0001132,MP:0003199,MP:0003991,MP:0000069,MP:0005371,MP:0013624,MP:0005386,MP:0030584,MP:0010522,MP:0001407,MP:0010923,MP:0000066,MP:0008261,MP:0002128,MP:0000137,MP:0000416,MP:0006358,MP:0005387,MP:0006325,MP:0008373,MP:0001191,MP:0001402,MP:0005382,MP:0003197,MP:0008271,MP:0000160,MP:0000379,MP:0011584,MP:0005384,MP:0005385,MP:0008374,MP:0000559,MP:0005367,MP:0003409,MP:0005419,MP:0005390,MP:0003196,MP:0003786,MP:0001732,MP:0030376,MP:0005378,MP:0000217,MP:0005416,MP:0001861,MP:0000150,MP:0004163,MP:0003644,MP:0005376,MP:0003631,MP:0005560,MP:0005106,MP:0000876,MP:0005377,MP:0002216,MP:0003195,MP:0003946,MP:0000063,MP:0005388,MP:0001566,MP:0005397,MP:0000029,MP:0001505,MP:0012337,MP:0000189,MP:0001929,MP:0030405,MP:0001924,MP:0010124,MP:0005389,MP:0010768,MP:0001958,MP:0005369,MP:0005391,MP:0004894,MP:0003662,MP:0003059,MP:0005379,MP:0005105,MP:0003205,MP:0000135
3608	MGI:2151070	MP:0001186,MP:0005389,MP:0010771,MP:0010768,MP:0005378,MP:0005384,MP:0005386,MP:0003631
3609	MGI:2447322	MP:0005386,MP:0005378,MP:0005385
3610	MGI:1918206	
3611	MGI:1914324	MP:0010768,MP:0005378,MP:0005385
3612	MGI:1343054	MP:0005380
3613	MGI:95773	MP:0005390,MP:0005387,MP:0005397
3614	MGI:95622	MP:0005386,MP:0010768,MP:0003631,MP:0005389
3615	MGI:3030127	
3616	MGI:1333751	
3617	MGI:99953	MP:0001306,MP:0011697,MP:0002092,MP:0005545,MP:0005378,MP:0005391,MP:0002840,MP:0001297,MP:0005367,MP:0001304,MP:0005376,MP:0001286,MP:0010254
3618	MGI:3652324	
3619	MGI:1921375	
3620	MGI:2384879	MP:0005379,MP:0002006,MP:0010771,MP:0005387,MP:0005378,MP:0005384,MP:0005385,MP:0005369,MP:0005390,MP:0005375,MP:0005370,MP:0005380,MP:0005397,MP:0005376,MP:0003631
3621	MGI:1206040	MP:0005391,MP:0001186,MP:0005386,MP:0005370,MP:0010768,MP:0010771
3622	MGI:109485	
3623	MGI:1927347	MP:0005386,MP:0010768,MP:0005397
3624	MGI:104667	MP:0005391,MP:0005390,MP:0005389,MP:0005379,MP:0010768,MP:0005384,MP:0005371
3625	MGI:1298390	MP:0005387,MP:0005384,MP:0005397
3626	MGI:2138169	
3627	MGI:2137229	
3628	MGI:3702128	
3629	MGI:3041165	
3630	MGI:103295	MP:0005385,MP:0005376,MP:0005384
3631	MGI:1918433	
3632	MGI:1337008	MP:0001262,MP:0000876,MP:0002066,MP:0000774,MP:0000745,MP:0000160,MP:0005385,MP:0005384,MP:0014178,MP:0005386,MP:0001513,MP:0005397,MP:0001407,MP:0005390,MP:0000755,MP:0001393,MP:0012051,MP:0005389,MP:0000852,MP:0005387,MP:0005378,MP:0010768,MP:0008572,MP:0001405,MP:0003631,MP:0002183
3633	MGI:3642679	
3634	MGI:1923017	MP:0010768,MP:0005376
3635	MGI:1923156	
3636	MGI:3717097	
3637	MGI:1338823	MP:0005377,MP:0005389,MP:0005386,MP:0005367,MP:0010768,MP:0005378,MP:0005385
3638	MGI:109580	MP:0005390,MP:0005382,MP:0010768,MP:0005378,MP:0005384,MP:0003631
3639	MGI:2181435	MP:0005386,MP:0003631
3640	MGI:1913624	
3641	MGI:2148639	
3642	MGI:107622	MP:0005377,MP:0001186,MP:0005380,MP:0010768,MP:0010771
3643	MGI:1100492	MP:0005389,MP:0005382,MP:0005387,MP:0005378,MP:0005384,MP:0005388,MP:0005369,MP:0010768,MP:0005386,MP:0003631
3644	MGI:1914578	MP:0005385
3645	MGI:2685304	
3646	MGI:1924487	MP:0006123,MP:0010412,MP:0005382,MP:0006130,MP:0005381,MP:0005384,MP:0005385,MP:0005367,MP:0005380,MP:0010771,MP:0011667,MP:0009743,MP:0010402,MP:0005378,MP:0010865,MP:0001297,MP:0000111,MP:0010420,MP:0010413,MP:0003675,MP:0003631,MP:0005377,MP:0001293,MP:0011510,MP:0005388,MP:0005371,MP:0008528,MP:0005386,MP:0010406,MP:0002633,MP:0004017,MP:0004133,MP:0011254,MP:0010768,MP:0000284,MP:0005391
3647	MGI:1931256	MP:0005391,MP:0005367,MP:0005380,MP:0005376,MP:0010768,MP:0005378,MP:0005385
3648	MGI:95810	MP:0005389,MP:0005386,MP:0003631,MP:0005378
3649	MGI:106018	MP:0003631
3650	MGI:2443306	MP:0005382,MP:0002006,MP:0005388,MP:0005385,MP:0005375,MP:0005386,MP:0005367,MP:0005397,MP:0005390,MP:0010771,MP:0005389,MP:0005387,MP:0005378,MP:0005391,MP:0005379,MP:0003631
3651	MGI:3782360	
3652	MGI:1353423	MP:0010768,MP:0005387,MP:0005397
3653	MGI:3031023	
3654	MGI:2136343	MP:0021107,MP:0003733,MP:0001186,MP:0008515,MP:0008582,MP:0010236,MP:0003731,MP:0005385,MP:0003730,MP:0001004,MP:0003728,MP:0005547,MP:0001327,MP:0002864,MP:0010768,MP:0005391,MP:0008584,MP:0001325,MP:0005376,MP:0003631,MP:0008587
3655	MGI:1100495	MP:0010768
3656	MGI:88587	MP:0001186,MP:0008880,MP:0009516,MP:0005381,MP:0002781,MP:0005375,MP:0031368,MP:0004771,MP:0000691,MP:0005370,MP:0005124,MP:0008210,MP:0010771,MP:0002493,MP:0001356,MP:0004834,MP:0013508,MP:0001922,MP:0000230,MP:0004909,MP:0004901,MP:0008126,MP:0001145,MP:0000218,MP:0004905,MP:0002075,MP:0011750,MP:0001932,MP:0003607,MP:0002006,MP:0001859,MP:0001870,MP:0008466,MP:0009285,MP:0000613,MP:0031361,MP:0005386,MP:0003511,MP:0005599,MP:0001121,MP:0005387,MP:0000659,MP:0002631,MP:0004958,MP:0009444,MP:0001919,MP:0008279,MP:0001380,MP:0001925,MP:0000322,MP:0003572,MP:0005319,MP:0014052,MP:0001126,MP:0031369,MP:0031365,MP:0005384,MP:0005385,MP:0005350,MP:0009296,MP:0001750,MP:0001134,MP:0004876,MP:0005367,MP:0005390,MP:0001751,MP:0005014,MP:0000321,MP:0002359,MP:0006263,MP:0005305,MP:0005378,MP:0004184,MP:0002970,MP:0003509,MP:0003929,MP:0005376,MP:0003631,MP:0031364,MP:0001129,MP:0010024,MP:0004852,MP:0005377,MP:0001156,MP:0002626,MP:0002216,MP:0005013,MP:0020550,MP:0005425,MP:0005397,MP:0020519,MP:0003725,MP:0006380,MP:0006362,MP:0001152,MP:0005389,MP:0003529,MP:0020411,MP:0004961,MP:0000693,MP:0005369,MP:0005391,MP:0001261,MP:0031354,MP:0002962,MP:0005379,MP:0008869,MP:0001926
3657	MGI:2151044	
3658	MGI:2441772	MP:0005386,MP:0010768
3659	MGI:97250	MP:0005377,MP:0001186,MP:0005382,MP:0002006,MP:0008782,MP:0005381,MP:0005384,MP:0005385,MP:0005388,MP:0005371,MP:0005375,MP:0005386,MP:0002023,MP:0005367,MP:0005370,MP:0005397,MP:0005380,MP:0000702,MP:0000691,MP:0005390,MP:0010771,MP:0005014,MP:0005389,MP:0002083,MP:0005387,MP:0005378,MP:0010768,MP:0004952,MP:0005369,MP:0005154,MP:0005379,MP:0005018,MP:0005376,MP:0003631
3660	MGI:1343087	MP:0005379,MP:0005389,MP:0010771,MP:0005387,MP:0005378,MP:0005369,MP:0005391,MP:0005367,MP:0005370,MP:0005397,MP:0003631
3661	MGI:2685987	
3662	MGI:88586	MP:0005377,MP:0005389,MP:0010768,MP:0005378,MP:0005384,MP:0005385,MP:0005390,MP:0005375,MP:0005386,MP:0005376
3663	MGI:2444704	
3664	MGI:1100868	
3665	MGI:2140885	MP:0005376,MP:0003631
3666	MGI:1353471	MP:0005389,MP:0005378,MP:0005384
3667	MGI:1096392	MP:0006142,MP:0005377,MP:0010637,MP:0004085,MP:0005378,MP:0005385,MP:0003928,MP:0005386,MP:0003393,MP:0010520,MP:0010504,MP:0003631
3668	MGI:104963	MP:0001559,MP:0001417,MP:0005382,MP:0005458,MP:0005388,MP:0005384,MP:0005371,MP:0005385,MP:0030016,MP:0001007,MP:0005375,MP:0005386,MP:0002078,MP:0001745,MP:0005397,MP:0005333,MP:0002079,MP:0003545,MP:0005390,MP:0010771,MP:0005437,MP:0005608,MP:0005669,MP:0005389,MP:0001544,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0001261,MP:0009304,MP:0005394,MP:0005376,MP:0003631,MP:0009755,MP:0009288
3669	MGI:2443027	MP:0005379,MP:0005397,MP:0005387,MP:0005378,MP:0005385
3670	MGI:2685834	
3671	MGI:1099462	
3672	MGI:1915802	
3673	MGI:2144738	MP:0005389,MP:0005387,MP:0005378,MP:0005385,MP:0010768,MP:0005380,MP:0005376,MP:0010771
3674	MGI:1916225	MP:0005391,MP:0010768,MP:0005385
3675	MGI:3030854	
3676	MGI:94924	MP:0001262,MP:0001186,MP:0002822,MP:0000636,MP:0005381,MP:0009016,MP:0005375,MP:0005370,MP:0005124,MP:0001188,MP:0010771,MP:0011940,MP:0009011,MP:0005646,MP:0008295,MP:0005117,MP:0008329,MP:0001406,MP:0005156,MP:0008337,MP:0002006,MP:0002757,MP:0005371,MP:0005386,MP:0003371,MP:0002906,MP:0008299,MP:0002690,MP:0000635,MP:0005387,MP:0001405,MP:0002041,MP:0001927,MP:0001127,MP:0001402,MP:0005120,MP:0004811,MP:0009712,MP:0005534,MP:0001506,MP:0005384,MP:0005385,MP:0001745,MP:0001748,MP:0005367,MP:0001923,MP:0005390,MP:0008423,MP:0008371,MP:0001147,MP:0013348,MP:0005378,MP:0011942,MP:0001921,MP:0005376,MP:0003631,MP:0001744,MP:0008235,MP:0004924,MP:0005388,MP:0008294,MP:0005397,MP:0008331,MP:0005389,MP:0000646,MP:0010768,MP:0008324,MP:0005379
3677	MGI:101842	MP:0005375,MP:0005378,MP:0005376,MP:0005370,MP:0005381
3678	MGI:88465	MP:0005390,MP:0005377,MP:0005376,MP:0005387,MP:0005384,MP:0005371
3679	MGI:1918141	MP:0005389,MP:0005376,MP:0005384,MP:0005379
3680	MGI:3030876	
3681	MGI:1927478	
3682	MGI:1915959	
3683	MGI:1919972	
3684	MGI:109342	MP:0005387,MP:0005378,MP:0005397
3685	MGI:1100856	MP:0005387,MP:0005376,MP:0005397
3686	MGI:2150302	MP:0005389,MP:0005384,MP:0005379,MP:0005390,MP:0005378,MP:0005385
3687	MGI:2684917	MP:0005376,MP:0005378,MP:0005385
3688	MGI:1336885	MP:0005387,MP:0005386,MP:0005376,MP:0005397
3689	MGI:1919607	
3690	MGI:105938	MP:0005386
3691	MGI:88297	MP:0005376,MP:0003631,MP:0005367,MP:0005379
3692	MGI:1915206	MP:0010768,MP:0005380,MP:0005376,MP:0005384
3693	MGI:1859212	MP:0005391,MP:0005397,MP:0010768,MP:0005376,MP:0005387
3694	MGI:1352502	MP:0005390,MP:0005397,MP:0005376,MP:0005387,MP:0003631,MP:0005385
3695	MGI:107913	MP:0005389,MP:0010768,MP:0005378,MP:0005384,MP:0005390,MP:0005375,MP:0005379,MP:0005380,MP:0005397,MP:0005376
3696	MGI:3026615	
3697	MGI:1921778	MP:0005390,MP:0005375,MP:0005397,MP:0005376,MP:0005378,MP:0005384
3698	MGI:1924020	
3699	MGI:2444824	MP:0005376
3700	MGI:1098258	
